股票代码,股票名称,D-0日期,D-0涨幅,D-0振幅,D-0最低价,D-0最高价,D-1振幅,D-0/D-1成交额百分比,T+0(低/高),T+1最高价,T+2最高价,T+3最高价,T+4最高价,T+5最高价,T+6最高价
300265,通光线缆,2021-07-27,10.11,16.25,+1.99,+18.23,20.69,171.85%,-11%/0%(阳),3%,11%,-1%,6%,4%,2%
300266,兴源环境,2021-06-04,1.68,11.73,-2.79,+8.94,20.13,83.3%,-1%/3%(阳),16%,11%,16%,20%,10%,7%
300269,联建光电,2020-10-23,4.12,12.2,-2.44,+9.76,20.84,222.36%,-8%/-2%(阴),0%,0%,-5%,-8%,0%,0%
300269,联建光电,2024-01-02,16.85,12.86,+7.07,+19.93,20.65,238.14%,-9%/-1%(阴),-4%,-11%,-16%,-17%,-20%,-21%
300269,联建光电,2026-07-01,11.98,16.33,+1.63,+17.97,20.7,432.61%,-6%/-3%(阴),-8%,-11%,-15%,-18%,-17%,-13%
300272,开能健康,2021-05-12,16.45,20.69,-1.54,+19.15,25.0,142.66%,-7%/9%(阳),0%,-7%,-8%,-8%,-10%,-13%
300274,阳光电源,2020-11-02,16.74,20.58,-0.82,+19.75,8.68,115.27%,-4%/2%(阴),4%,2%,2%,1%,8%,2%
300276,三丰智能,2026-05-18,4.63,8.91,+1.31,+10.21,19.66,211.43%,0%/4%(阳),1%,7%,4%,6%,19%,12%
300278,华昌达,2024-10-30,4.3,19.18,-3.23,+15.95,16.99,156.45%,-5%/16%(阳),9%,0%,3%,19%(板),42%,28%
300283,温州宏丰,2025-07-21,-5.91,3.71,-6.95,-3.24,16.41,118.85%,-3%/1%(阴),-4%,0%,-5%,-5%,-2%,-8%
300283,温州宏丰,2026-04-27,-2.81,6.72,-8.94,-2.21,15.63,157.65%,-2%/4%(阳),9%,13%,16%,31%,48%(板),57%
300286,安科瑞,2020-10-27,8.77,17.33,+1.91,+19.24,21.45,281.23%,-6%/18%(阳),6%,22%,41%,31%,31%,33%
300287,飞利信,2021-06-15,9.15,15.51,+3.58,+19.09,20.53,170.36%,0%/20%(板),31%,39%,28%,24%,20%,19%
300287,飞利信,2024-07-08,-2.38,7.62,-5.24,+2.38,23.43,117.98%,-7%/0%(阴),3%,3%,3%,-1%,-7%,-9%
300289,利德曼,2021-08-02,2.59,13.44,-4.69,+8.75,22.34,116.96%,-5%/16%(阳),7%,9%,-4%,-3%,-5%,-8%
300290,ST荣科,2021-10-21,2.9,11.18,-4.50,+6.68,14.11,149.44%,-7%/-2%(阴),-7%,-9%,-12%,-18%,-19%,-15%
300293,蓝英装备,2024-05-28,10.57,12.17,+2.57,+14.74,22.37,186.18%,-4%/2%(阳),5%,-1%,-2%,-5%,-2%,11%
300293,蓝英装备,2024-07-19,8.47,12.44,+2.69,+15.13,12.19,140.77%,-4%/1%(阴),3%,-5%,-13%,-14%,-10%,-11%
300293,蓝英装备,2025-07-01,14.6,16.59,+3.42,+20.01,15.66,336.83%,-9%/-2%(阴),-8%,-12%,-14%,-13%,-14%,-16%
300294,博雅生物,2021-07-21,8.67,14.42,-0.54,+13.87,12.66,158.25%,-4%/1%(阴),0%,0%,-3%,-9%,3%,5%
300295,*ST三六五,2022-03-18,1.41,9.01,-6.63,+2.39,0.95,273.74%,-4%/9%(阳),14%,13%,28%,17%,18%,13%
300297,未找到标的,2021-01-20,0.57,9.39,-4.41,+4.98,17.01,121.13%,-6%/0%(阳),0%,-4%,-6%,-7%,-4%,-8%
300297,未找到标的,2022-07-06,7.14,20.92,-2.55,+18.37,14.11,137.94%,-4%/8%(阴),-1%,4%,9%,8%,5%,1%
300299,富春股份,2022-04-06,8.06,18.15,+0.13,+18.28,19.84,222.74%,-5%/7%(阳),3%,4%,16%,-10%,-16%,-15%
300299,富春股份,2024-08-06,2.36,8.96,-5.90,+3.07,20.96,183.03%,-7%/-3%(阴),-3%,-5%,-11%,-12%,5%,21%(板)
300300,海峡创新,2025-10-20,2.23,13.04,-2.40,+10.63,20.99,152.04%,-4%/3%(阳),3%,3%,17%,28%(板),54%(板),75%
300303,聚飞光电,2023-04-06,7.28,12.65,+0.87,+13.52,14.55,132.04%,-6%/-1%(阴),0%,2%,5%,-2%,-8%,-11%
300304,云意电气,2021-08-04,-3.34,5.35,-6.15,-0.80,21.19,79.05%,-6%/0%(阴),0%,-2%,-6%,-3%,-3%,0%
300305,裕兴股份,2026-08-04,2.97,9.74,-5.78,+3.96,16.04,143.78%,-5%/4%(阳),-1%,-2%,-1%,8%,4%,3%
300307,慈星股份,2021-01-19,8.62,20.9,-1.13,+19.77,21.69,112.27%,-8%/-1%(阴),-2%,-4%,-9%,-20%,-20%,-15%
300311,任子行,2024-07-03,3.02,15.83,-5.78,+10.05,19.58,208.2%,-7%/-1%(阴),12%(板),19%,12%,15%,20%,9%
300311,任子行,2024-09-23,4.68,12.47,-3.38,+9.09,20.25,129.67%,-5%/6%(阳),9%,4%,17%,30%,56%(板),56%
300312,未找到标的,2021-03-05,8.72,19.0,+0.31,+19.31,23.74,151.59%,-13%/8%(阳),6%,-9%,-17%,-14%,-16%,-17%
300314,戴维医疗,2023-02-20,5.66,16.23,-7.31,+8.91,16.53,144.08%,-6%/-2%(阴),-3%,2%,-6%,-4%,-1%,-4%
300318,博晖创新,2021-11-04,2.65,6.64,-3.32,+3.32,13.81,121.52%,-5%/-1%(阴),-7%,-8%,-3%,-6%,-5%,-1%
300318,博晖创新,2022-07-26,2.74,15.38,-1.56,+13.82,15.81,143.99%,-3%/10%(阳),2%,3%,4%,-4%,-8%,-8%
300318,博晖创新,2024-03-28,2.31,14.03,-4.09,+9.95,18.12,369.24%,-7%/-3%(阴),-6%,-7%,-9%,-11%,-11%,-12%
300322,硕贝德,2023-10-09,13.03,14.09,+3.92,+18.01,19.44,211.43%,-3%/11%(阳),18%,31%,44%(板),63%,53%,40%
300322,硕贝德,2024-04-01,11.61,8.57,+5.45,+14.02,19.29,200.25%,-5%/4%(阴),-3%,-9%,-12%,-17%,-19%,-21%
300322,硕贝德,2024-08-15,9.78,14.21,+1.01,+15.22,21.48,215.91%,-6%/2%(阴),-8%,-15%,-19%,-20%,-20%,-18%
300322,硕贝德,2025-07-29,-0.95,7.3,-6.40,+0.90,19.37,87.99%,-3%/3%(阳),14%,8%,6%,13%,25%,39%(板)
300325,未找到标的,2021-04-26,5.2,21.97,-4.05,+17.92,17.36,145.96%,-16%/-2%(阴),-19%,-16%,-13%,-10%,-4%,-5%
300328,宜安科技,2022-04-13,5.03,9.14,+1.37,+10.51,20.03,211.58%,-1%/3%(阴),0%,-2%,-1%,-2%,-2%,1%
300329,海伦钢琴,2024-08-06,7.49,20.34,-10.28,+10.06,16.97,114.9%,-10%/1%(阴),-9%,-11%,-16%,-18%,-16%,-14%
300333,兆日科技,2021-07-13,5.05,16.85,+1.01,+17.86,19.73,166.86%,-7%/0%(阴),-7%,-9%,0%,-6%,5%,2%
300334,津膜科技,2023-03-10,5.92,16.5,+3.27,+19.77,20.54,248.63%,-9%/-2%(阴),-9%,-4%,-8%,-11%,-11%,-12%
300335,迪森股份,2026-03-25,3.45,12.62,-2.50,+10.12,19.0,150.93%,-6%/5%(阳),1%,-4%,-9%,-14%,-14%,-16%
300337,银邦股份,2023-11-02,8.83,9.63,+4.82,+14.45,16.09,178.18%,-7%/2%(阴),18%(板),26%,17%,8%,4%,2%
300338,*ST开元,2021-08-10,-3.32,4.32,-4.49,-0.17,19.72,83.21%,-1%/9%(阳),4%,0%,-1%,-3%,4%,8%
300339,润和软件,2022-07-20,11.03,12.12,+2.18,+14.30,18.41,157.38%,-3%/5%(阳),2%,-1%,-3%,-4%,-3%,-8%
300339,润和软件,2023-10-11,0.61,5.45,-3.00,+2.45,20.61,101.87%,-4%/3%(阳),8%,12%,8%,5%,2%,-5%
300340,科恒股份,2021-11-18,1.6,5.54,-2.02,+3.53,20.51,139.51%,-4%/-2%(阳),4%,7%,2%,4%,10%,14%
300340,科恒股份,2023-02-13,13.39,11.93,+6.60,+18.53,18.2,175.2%,-3%/6%(阴),19%,20%,14%,6%,13%,10%
300340,科恒股份,2025-06-05,5.02,14.3,+0.43,+14.72,20.33,218.34%,-4%/16%(阳),27%(板),52%(板),68%,48%,39%,32%
300343,联创股份,2021-07-29,12.33,16.9,+1.88,+18.78,29.77,129.38%,-6%/6%(阳),14%,16%,10%,9%,15%(板),23%
300343,联创股份,2024-03-27,4.46,15.29,-1.11,+14.17,21.03,195.31%,-3%/5%(阳),6%,2%,12%,13%,11%,14%
300343,联创股份,2024-11-21,10.07,11.03,+2.90,+13.93,20.36,147.85%,-9%/0%(阴),-9%,-12%,-16%,-12%,-15%,-10%
300344,未找到标的,2021-04-27,-3.82,15.69,-5.43,+10.26,18.36,103.82%,-3%/4%(阴),8%,6%,5%,10%,11%,8%
300344,未找到标的,2023-05-31,18.25,14.42,+5.52,+19.94,16.94,187.65%,-11%/-6%(阳),-10%,-13%,-16%,-17%,-15%,-9%
300345,华民股份,2026-07-02,6.28,18.4,-2.28,+16.12,23.97,136.99%,-3%/12%(阳),13%,5%,1%,-3%,-3%,-6%
300351,永贵电器,2022-12-27,7.11,8.91,+0.93,+9.84,19.87,147.2%,-2%/4%(阴),0%,0%,-2%,-1%,-3%,1%
300354,东华测试,2021-07-12,16.35,15.47,+4.52,+19.98,18.79,152.98%,-5%/1%(阳),-3%,-9%,1%,0%,-2%,11%
300354,东华测试,2021-09-09,1.89,9.17,-4.15,+5.02,21.12,100.12%,-9%/-3%(阴),-6%,-9%,-11%,-6%,-9%,-12%
300357,我武生物,2021-01-26,2.47,10.32,-0.82,+9.51,17.32,135.77%,-8%/0%(阴),-3%,5%,3%,4%,4%,2%
300358,楚天科技,2025-10-29,3.27,9.1,-4.59,+4.51,16.01,143.27%,-5%/-1%(阴),-3%,6%,0%,2%,0%,-2%
300359,全通教育,2026-07-30,3.84,12.42,-7.67,+4.74,15.72,188.61%,-9%/-1%(阳),-3%,2%,2%,-3%,-3%,-1%
300360,炬华科技,2021-11-16,6.37,7.36,+0.09,+7.45,6.79,140.0%,6%/20%(板),15%,13%,9%,14%,12%,31%
300363,博腾股份,2026-08-10,5.92,5.43,+3.13,+8.56,20.02,133.27%,-2%/3%(阳),2%,5%,2%,1%,1%,0%
300366,ST创意,2021-08-19,3.59,7.86,+0.78,+8.63,22.24,231.49%,-3%/3%(阳),7%,3%,8%,3%,2%,7%
300367,未找到标的,2020-09-03,7.43,19.7,-1.49,+18.22,22.1,194.87%,-11%/4%(阳),12%,12%,8%,-15%,-28%,-29%
300368,汇金股份,2025-09-30,0.16,7.34,-1.62,+5.71,20.75,110.37%,-4%/5%(阳),9%,3%,8%,9%,-2%,-1%
300368,汇金股份,2026-05-07,2.29,5.47,-1.14,+4.33,19.22,129.26%,-2%/1%(阳),4%,2%,0%,-1%,-5%,-6%
300369,绿盟科技,2021-03-01,7.39,15.78,-1.28,+14.51,11.2,162.2%,-1%/3%(阴),6%,5%,2%,5%,2%,1%
300369,绿盟科技,2021-07-13,8.61,14.67,+4.50,+19.17,18.93,236.27%,-1%/4%(阳),16%,15%,18%,13%,13%,12%
300369,绿盟科技,2023-06-01,-2.36,5.0,-5.08,-0.07,16.38,85.19%,-4%/1%(阴),-1%,2%,1%,5%,10%,3%
300370,安控科技,2024-12-04,10.22,13.72,+6.23,+19.95,21.86,181.42%,-10%/-3%(阴),-5%,0%,8%,1%,-2%,-2%
300371,汇中股份,2024-08-19,17.75,19.01,+0.95,+19.96,21.06,253.29%,-19%/-10%(阳),-12%,-16%,-15%,-18%,-4%,-7%
300375,鹏翎股份,2023-07-28,12.88,16.74,+2.58,+19.31,0.26,502.48%,-3%/16%(阳),3%,-3%,-7%,-10%,-14%,-13%
300376,易事特,2021-11-15,1.79,7.97,-3.23,+4.75,18.6,105.9%,-1%/9%(阳),3%,7%,3%,7%,12%,4%
300377,赢时胜,2024-12-02,-3.93,9.27,-8.31,+0.96,21.89,83.72%,-2%/15%(阳),10%,6%,7%,0%,10%,-1%
300377,赢时胜,2025-12-08,13.06,15.07,+3.56,+18.63,20.89,239.49%,-5%/-1%(阴),2%,2%,6%,6%,14%,12%
300378,鼎捷数智,2022-08-09,0.0,5.25,-5.25,+0.00,18.63,106.74%,-3%/-1%(阳),-1%,-2%,-4%,-4%,-7%,-10%
300382,斯莱克,2024-12-03,4.93,22.14,-3.94,+18.20,19.75,139.56%,-5%/5%(阳),-3%,-9%,-10%,-7%,-12%,-11%
300385,ST雪浪,2021-05-06,5.52,11.51,-2.28,+9.23,19.42,167.46%,-5%/-1%(阴),-2%,-1%,-2%,-1%,7%,-7%
300386,飞天诚信,2024-09-06,11.13,16.7,+3.26,+19.96,18.16,248.72%,-13%/-3%(阳),-6%,-8%,-12%,-15%,-15%,-9%
300386,飞天诚信,2024-11-15,1.32,12.21,-4.79,+7.42,23.32,114.38%,-19%/-5%(阴),-19%,-17%,-13%,-17%,-23%,-25%
300392,未找到标的,2022-10-28,4.38,11.6,-1.29,+10.31,18.27,193.72%,-7%/4%(阳),2%,-2%,-2%,-3%,2%,0%
300393,中来股份,2020-12-11,3.67,12.71,-3.39,+9.32,11.75,150.83%,3%/14%(阳),7%,16%,11%,11%,13%,9%
300393,中来股份,2021-11-12,13.33,16.41,+1.28,+17.69,14.71,103.19%,-5%/-1%(阴),-1%,-5%,-7%,7%,2%,-3%
300395,菲利华,2025-08-14,-3.35,4.56,-4.55,+0.01,17.98,65.98%,2%/14%(阳),18%,13%,8%,10%,20%,18%
300397,天和防务,2021-06-09,6.69,8.39,-0.16,+8.23,20.93,154.38%,-4%/13%(阳),11%,19%,12%,12%,17%,16%
300397,天和防务,2022-08-03,14.23,26.15,-6.69,+19.46,16.9,162.77%,-9%/-2%(阴),-8%,-9%,-5%,-7%,-6%,-10%
300397,天和防务,2024-04-29,10.2,9.93,+5.42,+15.35,19.85,258.22%,-7%/2%(阴),-7%,-1%,-5%,-5%,0%,-8%
300398,飞凯材料,2024-06-12,7.04,5.84,+1.80,+7.63,21.92,147.66%,-4%/0%(阴),-1%,-3%,-2%,2%,0%,-5%
300399,天利科技,2025-05-15,0.43,9.0,-1.14,+7.86,21.7,130.77%,-5%/5%(阳),10%,12%,12%,9%,2%,-2%
300402,宝色股份,2020-10-19,13.19,25.53,-5.53,+20.01,22.94,146.16%,-10%/-5%(阳),5%,-2%,-3%,-11%,-5%,-12%
300405,科隆股份,2021-04-07,3.4,13.48,-4.81,+8.68,9.99,192.62%,-9%/-2%(阴),-8%,-11%,-13%,-15%,-13%,-17%
300409,道氏技术,2026-01-06,14.52,16.71,+3.30,+20.01,16.32,213.47%,-1%/8%(阴),5%,-4%,13%(板),20%,17%,15%
300410,正业科技,2021-02-24,9.24,12.28,+3.45,+15.72,11.26,238.05%,-8%/-2%(阴),-5%,-6%,-8%,-9%,3%,-1%
300410,正业科技,2024-05-24,8.6,23.44,-5.69,+17.75,20.8,146.57%,-13%/-7%(阴),-14%,-8%,-13%,-13%,-18%,-24%
300410,正业科技,2024-08-16,5.44,11.07,-1.63,+9.44,21.35,289.91%,-13%/-6%(阴),-9%,-9%,0%,-9%,-8%,-3%
300411,金盾股份,2022-04-20,5.36,12.1,-3.44,+8.67,11.39,185.89%,-7%/12%(阴),3%,-2%,-5%,-7%,2%,7%
300414,中光防雷,2021-08-02,12.2,17.17,-0.88,+16.29,20.91,139.39%,-7%/-2%(阴),-5%,-3%,-8%,-8%,-9%,-4%
300414,中光防雷,2025-12-24,3.73,13.9,-6.18,+7.72,21.16,135.88%,-3%/1%(阴),5%,-1%,-6%,-6%,2%,-1%
300419,ST浩丰,2024-03-20,7.17,15.47,-3.91,+11.56,16.02,149.23%,-7%/-3%(阳),-6%,8%(板),16%,10%,11%,10%
300423,昇辉科技,2022-03-24,3.62,18.09,+1.69,+19.77,14.85,165.5%,-7%/0%(阴),-8%,-6%,-7%,-9%,-11%,-10%
300424,航新科技,2024-10-24,13.61,12.49,+5.12,+17.60,22.17,224.24%,-5%/6%(阳),6%,1%,2%,-1%,0%,-9%
300425,中建环能,2024-12-19,-0.47,12.44,-6.69,+5.75,17.16,151.19%,-3%/2%(阴),1%,5%,12%,10%,6%,5%
300429,强力新材,2025-06-23,4.84,12.68,-5.05,+7.64,12.87,139.86%,-4%/2%(阴),0%,-1%,-4%,3%,5%,0%
300432,富临精工,2021-08-09,-1.24,7.2,-2.36,+4.84,18.44,62.25%,-13%/14%(阴),2%,6%,12%,4%,0%,5%
300432,富临精工,2024-11-05,0.78,12.78,-5.77,+7.00,14.79,122.31%,0%/7%(阴),2%,0%,3%,6%,0%,1%
300434,金石亚药,2022-12-12,9.43,17.76,-3.47,+14.29,21.82,104.11%,-5%/16%(阳),12%,19%,28%,19%,9%,3%
300437,清水源,2026-02-26,5.9,9.59,-1.37,+8.22,19.15,184.82%,-6%/-2%(阳),-3%,-2%,1%,-2%,1%,5%
300438,鹏辉能源,2024-03-12,3.05,6.41,+1.51,+7.91,18.06,167.78%,0%/5%(阳),4%,1%,1%,-1%,-3%,-4%
300438,鹏辉能源,2025-10-31,2.96,8.25,+0.54,+8.79,7.63,223.02%,-2%/3%(阳),4%,11%,7%,7%,9%,14%
300438,鹏辉能源,2026-04-30,6.3,7.16,+0.00,+7.16,22.41,110.09%,-4%/3%(阳),6%,5%,4%,6%,4%,2%
300442,润泽科技,2025-02-24,3.27,8.46,+0.61,+9.07,15.82,121.67%,-7%/-1%(阴),-2%,-4%,-8%,-11%,-13%,-3%
300443,金雷股份,2021-09-03,9.73,12.54,+6.50,+19.05,19.85,172.97%,-6%/6%(阴),5%,6%,-1%,-7%,-5%,-3%
300444,双杰电气,2023-10-10,14.83,13.91,+4.07,+17.98,6.3,194.58%,-10%/-5%(阴),-8%,-11%,-12%,-14%,-17%,-19%
300445,康斯特,2025-12-15,8.55,14.6,-2.93,+11.68,19.21,144.8%,-7%/-3%(阴),-7%,-7%,-10%,-12%,-12%,-8%
300446,航天智造,2023-05-24,5.7,18.99,-2.95,+16.03,21.1,182.28%,-6%/6%(阳),7%,-1%,-5%,-10%,-10%,-11%
300449,汉邦高科,2025-03-13,-0.24,5.12,-5.20,-0.08,17.76,80.22%,-19%/-7%(阴),-25%,-29%,-34%,-37%,-43%,-44%
300450,先导智能,2025-09-01,14.62,9.8,+8.42,+18.22,14.3,222.98%,0%/12%(阳),15%,17%,32%(板),45%,42%,44%
300454,深信服,2024-09-30,19.68,14.51,+5.42,+19.93,16.86,175.71%,2%/19%(阳),13%,2%,-7%,-6%,-4%,-9%
300454,深信服,2026-07-09,0.68,5.36,-4.01,+1.35,19.31,101.42%,0%/7%(阳),4%,1%,4%,7%,11%,7%
300455,航天智装,2021-07-07,-4.92,5.34,-7.68,-2.34,15.53,74.65%,-2%/1%(阴),0%,-3%,-3%,-3%,-3%,0%
300455,航天智装,2025-10-27,7.64,18.72,-2.53,+16.19,4.61,318.85%,-4%/14%(阳),11%,10%,2%,15%(板),22%,24%
300456,赛微电子,2026-08-28,9.01,6.56,+6.23,+12.79,16.68,176.18%,-2%/2%(阳),0%,2%,-1%,-2%,-4%,-5%
300457,赢合科技,2025-06-18,4.01,9.0,-1.47,+7.53,15.26,140.26%,-3%/7%(阳),6%,7%,12%,10%,12%,10%
300458,全志科技,2021-04-01,11.18,11.44,+5.65,+17.08,10.02,172.82%,2%/7%(阳),10%,9%,13%,19%,21%,19%
300458,全志科技,2021-07-23,3.25,11.25,-3.38,+7.87,18.32,100.73%,-2%/6%(阳),8%,-4%,0%,-2%,-18%,-23%
300459,汤姆猫,2020-08-24,4.52,10.24,-2.11,+8.13,9.6,180.11%,-4%/14%(阳),10%,17%,23%,20%,14%,27%
300459,汤姆猫,2023-03-03,2.34,7.86,-3.51,+4.35,18.47,98.26%,-4%/0%(阴),5%,4%,3%,1%,2%,2%
300460,ST惠伦,2023-06-26,4.34,10.3,+0.26,+10.55,23.6,358.81%,-11%/-1%(阳),-9%,-8%,-7%,0%,-2%,13%
300460,ST惠伦,2024-08-19,4.98,13.13,+0.09,+13.22,19.35,180.74%,-8%/-2%(阳),3%,-3%,-2%,-2%,11%,0%
300460,ST惠伦,2024-10-09,0.67,21.85,-8.23,+13.62,13.19,133.89%,-8%/4%(阴),-2%,3%,10%,1%,8%,16%
300461,田中精机,2020-12-10,3.79,14.33,-6.12,+8.21,20.63,152.97%,-5%/3%(阴),2%,-1%,-3%,-6%,-10%,-14%
300461,田中精机,2024-06-19,16.42,16.35,+3.62,+19.97,20.71,380.03%,-9%/-5%(阳),-8%,-11%,-8%,-13%,3%(板),23%(板)
300463,迈克生物,2022-10-17,3.41,7.17,+0.05,+7.22,11.76,106.81%,-2%/2%(阳),-1%,8%,4%,3%,-2%,-1%
300464,星徽股份,2024-09-06,6.68,22.43,-3.58,+18.85,20.63,164.51%,-12%/-7%(阳),1%,-4%,-3%,-9%,-15%,-16%
300465,高伟达,2024-08-20,-5.58,6.67,-10.19,-3.52,17.9,85.54%,-2%/1%(阳),-1%,-2%,-5%,-1%,-2%,-3%
300467,迅游科技,2023-04-27,3.82,11.05,-4.42,+6.63,15.05,189.46%,-5%/14%(阳),14%,9%,6%,14%,18%,13%
300467,迅游科技,2023-06-29,4.28,6.91,-1.70,+5.20,22.77,146.98%,-5%/-2%(阴),-3%,0%,-4%,-6%,-12%,-14%
300468,四方精创,2020-10-13,3.64,10.88,-2.47,+8.41,12.79,135.53%,-4%/-1%(阴),0%,0%,0%,-2%,-4%,-8%
300469,信息发展,2021-11-29,-3.89,7.4,-6.05,+1.35,21.13,87.08%,-3%/3%(阴),0%,-5%,-2%,-3%,2%,-5%
300472,ST新元,2021-09-27,4.87,16.25,-1.93,+14.32,20.36,137.66%,-6%/2%(阴),-1%,8%(板),26%,32%,31%,20%
300472,ST新元,2025-08-07,1.24,10.46,-1.42,+9.04,21.49,123.44%,-1%/8%(阳),9%,9%,5%,18%,13%,8%
300473,德尔股份,2021-04-29,4.85,11.77,-0.77,+11.00,18.56,286.03%,-10%/-3%(阳),-5%,-6%,-4%,-7%,-3%,3%
300475,香农芯创,2025-10-27,4.77,13.43,-4.37,+9.06,13.76,91.99%,-7%/-2%(阳),3%,4%,-1%,8%,14%,11%
300475,香农芯创,2026-06-18,3.91,5.41,+0.09,+5.50,23.62,126.96%,2%/14%(阳),17%,15%,23%,24%,22%,19%
300480,光力科技,2025-06-23,-1.73,6.29,-7.83,-1.54,16.4,108.05%,-2%/1%(阴),5%,4%,2%,6%,11%,5%
300480,光力科技,2026-02-10,5.0,5.22,+1.80,+7.02,17.58,106.79%,-3%/1%(阴),3%,2%,0%,0%,0%,2%
300482,万孚生物,2022-02-28,7.41,14.93,+0.07,+15.00,19.14,137.89%,-10%/1%(阴),2%,6%,7%,2%,-3%,-10%
300483,首华燃气,2021-09-07,3.32,11.81,-3.08,+8.73,14.85,147.62%,-4%/3%(阳),19%,14%,15%,16%,12%,14%
300483,首华燃气,2023-08-11,1.49,7.85,-2.91,+4.94,14.45,155.61%,-8%/-4%(阴),-8%,-4%,-10%,-5%,-4%,-8%
300484,蓝海华腾,2021-06-21,5.92,14.46,-6.37,+8.09,22.71,137.97%,-8%/-4%(阴),-5%,-8%,-11%,-9%,-11%,1%
300484,蓝海华腾,2024-03-14,6.72,12.72,+0.00,+12.72,20.11,208.76%,-6%/-1%(阴),11%,13%,24%,34%,27%,25%
300485,赛升药业,2021-08-04,2.72,12.74,-6.69,+6.06,19.72,136.46%,-6%/2%(阴),-5%,-7%,-9%,-10%,-11%,-10%
300486,东杰智能,2024-05-31,6.3,8.41,+1.58,+9.98,21.22,260.88%,-11%/-1%(阴),-4%,-7%,-14%,-20%,-23%,-19%
300486,东杰智能,2026-06-01,0.16,6.66,-3.25,+3.41,19.44,85.87%,1%/20%(板),20%,14%,15%,10%,10%,5%
300487,蓝晓科技,2022-08-02,3.8,5.08,-0.77,+4.30,15.01,83.96%,-4%/0%(阴),3%,2%,4%,5%,4%,12%
300488,恒锋工具,2025-02-20,1.69,5.43,-0.23,+5.19,22.44,123.68%,-2%/12%(阳),9%,29%(板),43%,25%,21%,13%
300489,光智科技,2021-06-10,9.32,19.56,-3.44,+16.12,20.0,140.76%,-9%/-1%(阴),-5%,-9%,-8%,-5%,-2%,-3%
300490,华自科技,2021-08-30,11.38,16.47,+3.38,+19.85,25.01,115.36%,-1%/20%(阳),13%,19%,23%,10%,8%,6%
300490,华自科技,2025-02-19,0.21,7.8,-6.55,+1.25,18.33,90.06%,-5%/-2%(阴),-2%,-3%,-5%,-3%,1%,3%
300491,通合科技,2021-07-05,14.42,13.51,+3.47,+16.98,21.62,193.22%,-11%/-1%(阴),-7%,-8%,-12%,-12%,-8%,-9%
300491,通合科技,2025-02-13,5.99,15.58,-5.59,+9.99,19.6,228.21%,-4%/3%(阳),-1%,-1%,12%(板),12%,25%,15%
300494,盛天网络,2021-11-17,-5.9,6.21,-8.81,-2.60,21.04,120.73%,-11%/-1%(阴),-6%,-9%,-10%,-5%,-9%,-15%
300494,盛天网络,2023-04-26,5.39,13.68,-6.02,+7.66,11.97,106.68%,-18%/-4%(阴),2%,-1%,-6%,-11%,-14%,-17%
300497,富祥股份,2021-09-08,3.13,8.25,-2.72,+5.54,19.31,79.03%,-1%/9%(阳),8%,7%,1%,9%,8%,2%
300497,富祥股份,2026-03-25,1.76,5.47,-0.76,+4.71,4.66,139.86%,-1%/7%(阳),15%,18%,13%,14%,9%,6%
300499,高澜股份,2024-12-20,0.15,9.44,-1.62,+7.83,23.64,168.23%,3%/14%(阳),13%,18%,23%,21%,15%,9%
300499,高澜股份,2026-02-27,2.28,5.19,-2.49,+2.70,20.01,96.84%,-2%/5%(阳),3%,-2%,3%,1%,-4%,8%
300502,新易盛,2023-04-04,6.01,5.67,+0.34,+6.01,15.88,95.68%,-2%/14%(阳),13%,24%,22%,17%,16%,18%
300502,新易盛,2025-07-16,8.1,11.64,+2.50,+14.13,6.72,242.84%,-1%/8%(阳),12%,9%,8%,3%,4%,3%
300503,昊志机电,2021-08-02,4.01,9.88,-2.01,+7.87,16.57,144.71%,1%/18%(阳),9%,15%,13%,13%,15%,15%
300505,川金诺,2023-12-27,7.29,8.18,+2.03,+10.21,20.7,255.33%,-8%/-1%(阳),3%,4%,17%,15%,6%,1%
300506,名家汇,2021-07-30,8.42,14.13,-1.49,+12.64,18.43,124.26%,-2%/1%(阴),6%,2%,-4%,-2%,-4%,-4%
300509,新美星,2025-11-28,6.44,14.83,-1.32,+13.51,22.09,187.41%,-4%/1%(阴),-3%,-6%,6%,1%,-4%,0%
300515,三德科技,2021-07-22,5.5,9.58,+1.17,+10.75,19.5,127.59%,-10%/-3%(阴),-8%,-9%,-10%,-6%,-6%,-7%
300515,三德科技,2026-07-21,5.72,12.92,-6.26,+6.66,0.08,353.45%,-7%/-3%(阳),7%,5%,-2%,1%,-1%,-3%
300516,久之洋,2021-04-16,4.94,10.71,-1.07,+9.63,18.13,155.03%,1%/8%(阳),3%,3%,2%,1%,-2%,-4%
300520,科大国创,2024-04-29,5.38,6.24,+1.61,+7.85,21.61,188.0%,-3%/10%(阳),8%,6%,6%,12%,15%,5%
300523,辰安科技,2021-07-22,-5.07,4.79,-8.24,-3.45,17.34,62.64%,-5%/1%(阴),-2%,-3%,-3%,-4%,0%,-2%
300526,未找到标的,2020-08-25,12.3,14.67,+3.55,+18.21,18.95,136.45%,-14%/-3%(阴),-8%,-11%,-9%,-13%,-12%,1%(板)
300527,ST应急,2021-11-03,6.16,12.41,-2.02,+10.39,19.37,177.53%,-3%/2%(阳),0%,-3%,-4%,-5%,-7%,-3%
300527,ST应急,2025-07-02,13.14,16.33,+3.65,+19.98,22.02,180.09%,-11%/-3%(阴),-10%,-3%,-7%,-8%,-10%,-6%
